,Unnamed: 0,newId,id,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,result,main_id,main_seed,main_entry,main_name,main_hand,main_ht,main_ioc,main_age,opp_id,opp_seed,opp_entry,opp_name,opp_hand,opp_ht,opp_ioc,opp_age,score,best_of,round,roundNum,minutes,main_ace,main_df,main_svpt,main_1stIn,main_1stWon,main_2ndWon,main_ptsWonSrv,main_ptsWonRei,main_SvGms,main_bpSaved,main_bpFaced,main_1stInPct,main_dfPct,main_1stWonPct,main_2ndWonPct,main_1stOppPct,main_2ndOppPct,opp_ace,opp_df,opp_svpt,opp_1stIn,opp_1stWon,opp_2ndWon,opp_ptsWonSrv,opp_ptsWonRei,opp_SvGms,opp_bpSaved,opp_bpFaced,opp_1stWonPct,opp_2ndWonPct,opp_1stOppPct,opp_2ndOppPct,main_rank,main_rank_points,opp_rank,opp_rank_points,rank_diff,sample,pct1stSrv,pct1stSrvWon,pct2ndSrvWon,pctOpp1stSrvWon,pctOpp2ndSrvWon,AcesPerSrv,DFPerSrv,BPSaved,BPCon,AvgOppRank,AvgOppRankPts,accuracy,mAvgRank,check
838,794,2023-7235272R32L,2023-7235272R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,272.0,L,208467.0,,Q,Alexander Kotzen,U,,USA,23.3,202297.0,,WC,Dan Martin,U,,CAN,24.5,2-1 RET,3.0,R32,6,20.0,1.0,1.0,9.0,5.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.555555556,,0.6,0.25,0.222222222,0.666666667,0.0,0.0,12.0,9.0,7.0,1.0,8.0,5.0,2.0,0.0,0.0,0.777777778,0.333333333,0.4,0.75,849.0,21.0,,,,9.0,0.59169185,0.616989947,0.405545546,0.165282336,0.508227745,,,,,274.9581426,261.3228075,,691.0301228,Alexander KotzenDan MartinR32912
839,795,2023-7235272R32W,2023-7235272R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,272.0,W,202297.0,,WC,Dan Martin,U,,CAN,24.5,208467.0,,Q,Alexander Kotzen,U,,USA,23.3,2-1 RET,3.0,R32,6,20.0,0.0,0.0,12.0,9.0,7.0,1.0,8.0,5.0,2.0,0.0,0.0,0.75,,0.777777778,0.333333333,0.4,0.75,1.0,1.0,9.0,5.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.6,0.25,0.222222222,0.666666667,,,849.0,21.0,,6.0,0.584585445,0.740906072,0.592740837,0.334952368,0.521543249,,,,,691.0301228,55.29907877,,274.9581426,Dan MartinAlexander KotzenR32129
840,796,2023-7235273R32L,2023-7235273R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,273.0,L,208485.0,,Q,Kiranpal Pannu,R,,NZL,26.8,126106.0,5.0,,Ryan Peniston,U,,GBR,28.0,6-3 6-1,3.0,R32,6,77.0,1.0,3.0,51.0,28.0,16.0,6.0,22.0,11.0,8.0,3.0,8.0,0.549019608,,0.571428571,0.260869565,0.233333333,0.307692308,2.0,0.0,43.0,30.0,23.0,9.0,32.0,29.0,8.0,2.0,3.0,0.766666667,0.692307692,0.428571429,0.739130435,641.0,49.0,182.0,344.0,459.0,69.0,0.573932998,0.701526782,0.52652651,0.345740018,0.546460682,,,,,414.5502125,228.7477783,,637.3124411,Kiranpal PannuRyan PenistonR325143
841,797,2023-7235273R32W,2023-7235273R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,273.0,W,126106.0,5.0,,Ryan Peniston,U,,GBR,28.0,208485.0,,Q,Kiranpal Pannu,R,,NZL,26.8,6-3 6-1,3.0,R32,6,77.0,2.0,0.0,43.0,30.0,23.0,9.0,32.0,29.0,8.0,2.0,3.0,0.697674419,,0.766666667,0.692307692,0.428571429,0.739130435,1.0,3.0,51.0,28.0,16.0,6.0,22.0,11.0,8.0,3.0,8.0,0.571428571,0.260869565,0.233333333,0.307692308,182.0,344.0,641.0,49.0,-459.0,36.0,0.611999878,0.698258346,0.511292051,0.322352838,0.51233468,,,,,637.3124411,111.4757571,,414.5502125,Ryan PenistonKiranpal PannuR324351
842,798,2023-7235274R32L,2023-7235274R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,274.0,L,209416.0,,WC,Juan Carlos Aguilar,R,,CAN,24.9,105332.0,3.0,,Benoit Paire,R,196.0,FRA,34.5,6-3 6-4,3.0,R32,6,65.0,3.0,0.0,49.0,30.0,21.0,9.0,30.0,17.0,9.0,0.0,3.0,0.612244898,,0.7,0.473684211,0.137931034,0.448275862,8.0,4.0,58.0,29.0,25.0,16.0,41.0,19.0,10.0,3.0,4.0,0.862068966,0.551724138,0.3,0.526315789,769.0,30.0,126.0,505.0,643.0,117.0,0.51749545,0.739329031,0.428828923,0.316933164,0.516089127,,,,,274.850519,311.8789698,,721.6445128,Juan Carlos AguilarBenoit PaireR324958
843,799,2023-7235274R32W,2023-7235274R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,274.0,W,105332.0,3.0,,Benoit Paire,R,196.0,FRA,34.5,209416.0,,WC,Juan Carlos Aguilar,R,,CAN,24.9,6-3 6-4,3.0,R32,6,65.0,8.0,4.0,58.0,29.0,25.0,16.0,41.0,19.0,10.0,3.0,4.0,0.5,,0.862068966,0.551724138,0.3,0.526315789,3.0,0.0,49.0,30.0,21.0,9.0,30.0,17.0,9.0,0.0,3.0,0.7,0.473684211,0.137931034,0.448275862,126.0,505.0,769.0,30.0,-643.0,10.0,0.544806007,0.727721628,0.473465147,0.442576102,0.459032746,,,,,721.6445128,98.0112753,,274.850519,Benoit PaireJuan Carlos AguilarR325849
844,800,2023-7235275R32L,2023-7235275R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,275.0,L,210389.0,,,Toby Samuel,U,,GBR,21.1,105311.0,,,Joao Sousa,R,185.0,POR,34.6,3-6 6-0 6-3,3.0,R32,6,85.0,3.0,3.0,71.0,45.0,26.0,10.0,36.0,23.0,12.0,5.0,10.0,0.633802817,,0.577777778,0.384615385,0.282608696,0.454545455,1.0,2.0,68.0,46.0,33.0,12.0,45.0,35.0,12.0,0.0,2.0,0.717391304,0.545454545,0.422222222,0.615384615,417.0,107.0,267.0,216.0,150.0,82.0,0.630587064,0.710801684,0.530857646,0.277367767,0.54422427,,,,,340.1513059,291.8631706,,664.9501988,Toby SamuelJoao SousaR327168
845,801,2023-7235275R32W,2023-7235275R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,275.0,W,105311.0,,,Joao Sousa,R,185.0,POR,34.6,210389.0,,,Toby Samuel,U,,GBR,21.1,3-6 6-0 6-3,3.0,R32,6,85.0,1.0,2.0,68.0,46.0,33.0,12.0,45.0,35.0,12.0,0.0,2.0,0.676470588,,0.717391304,0.545454545,0.422222222,0.615384615,3.0,3.0,71.0,45.0,26.0,10.0,36.0,23.0,12.0,5.0,10.0,0.577777778,0.384615385,0.282608696,0.454545455,267.0,216.0,417.0,107.0,-150.0,19.0,0.609967505,0.734212329,0.490511255,0.284953888,0.466559066,,,,,664.9501988,81.84688461,,340.1513059,Joao SousaToby SamuelR326871
846,802,2023-7235276R32L,2023-7235276R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,276.0,L,126125.0,,,Maxime Janvier,R,193.0,FRA,27.0,111454.0,,,Li Tu,R,180.0,AUS,27.4,4-6 7-6(3) 6-3,3.0,R32,6,124.0,5.0,7.0,113.0,76.0,56.0,16.0,72.0,27.0,16.0,6.0,8.0,0.672566372,,0.736842105,0.432432432,0.240740741,0.358974359,3.0,0.0,93.0,54.0,41.0,25.0,66.0,41.0,15.0,5.0,6.0,0.759259259,0.641025641,0.263157895,0.567567568,288.0,191.0,271.0,214.0,17.0,54.0,0.588439923,0.728619828,0.509879716,0.271912026,0.512155597,,,,,372.5290584,306.0585843,,264.125995,Maxime JanvierLi TuR3211393
847,803,2023-7235276R32W,2023-7235276R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,276.0,W,111454.0,,,Li Tu,R,180.0,AUS,27.4,126125.0,,,Maxime Janvier,R,193.0,FRA,27.0,4-6 7-6(3) 6-3,3.0,R32,6,124.0,3.0,0.0,93.0,54.0,41.0,25.0,66.0,41.0,15.0,5.0,6.0,0.580645161,,0.759259259,0.641025641,0.263157895,0.567567568,5.0,7.0,113.0,76.0,56.0,16.0,72.0,27.0,16.0,6.0,8.0,0.736842105,0.432432432,0.240740741,0.358974359,271.0,214.0,288.0,191.0,-17.0,99.0,0.625621153,0.756955839,0.503713464,0.281303477,0.488491818,,,,,264.125995,256.0697514,,372.5290584,Li TuMaxime JanvierR3293113
848,804,2023-7235277R32L,2023-7235277R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,277.0,L,122554.0,,,David Jorda Sanchis,U,,ESP,29.4,200008.0,7.0,,Alexis Galarneau,R,,CAN,24.7,6-3 3-6 6-4,3.0,R32,6,112.0,5.0,5.0,92.0,50.0,37.0,19.0,56.0,26.0,14.0,6.0,9.0,0.543478261,,0.74,0.452380952,0.245283019,0.464285714,5.0,4.0,81.0,53.0,40.0,15.0,55.0,36.0,14.0,1.0,3.0,0.754716981,0.535714286,0.26,0.547619048,326.0,163.0,198.0,309.0,128.0,56.0,0.585861828,0.695017032,0.487189585,0.275074129,0.517072865,,,,,261.7985339,318.6449795,,418.2125115,David Jorda SanchisAlexis GalarneauR329281
849,805,2023-7235277R32W,2023-7235277R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,277.0,W,200008.0,7.0,,Alexis Galarneau,R,,CAN,24.7,122554.0,,,David Jorda Sanchis,U,,ESP,29.4,6-3 3-6 6-4,3.0,R32,6,112.0,5.0,4.0,81.0,53.0,40.0,15.0,55.0,36.0,14.0,1.0,3.0,0.654320988,,0.754716981,0.535714286,0.26,0.547619048,5.0,5.0,92.0,50.0,37.0,19.0,56.0,26.0,14.0,6.0,9.0,0.74,0.452380952,0.245283019,0.464285714,198.0,309.0,326.0,163.0,-128.0,37.0,0.617847328,0.654520562,0.493523409,0.275504702,0.403677436,,,,,418.2125115,113.9735089,,261.7985339,Alexis GalarneauDavid Jorda SanchisR328192
850,806,2023-7235278R32L,2023-7235278R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,278.0,L,209874.0,,,Maks Kasnikowski,U,,POL,20.3,144826.0,8.0,,Aziz Dougaz,L,188.0,TUN,26.6,6-4 3-6 7-5,3.0,R32,6,143.0,5.0,5.0,107.0,57.0,46.0,21.0,67.0,34.0,16.0,7.0,10.0,0.53271028,,0.807017544,0.42,0.301886792,0.409090909,9.0,3.0,97.0,53.0,37.0,26.0,63.0,40.0,15.0,7.0,9.0,0.698113208,0.590909091,0.192982456,0.58,319.0,168.0,233.0,261.0,86.0,57.0,0.561517999,0.771905239,0.470266259,0.268699394,0.540616742,,,,,248.373678,259.0573334,,403.1190408,Maks KasnikowskiAziz DougazR3210797
851,807,2023-7235278R32W,2023-7235278R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,278.0,W,144826.0,8.0,,Aziz Dougaz,L,188.0,TUN,26.6,209874.0,,,Maks Kasnikowski,U,,POL,20.3,6-4 3-6 7-5,3.0,R32,6,143.0,9.0,3.0,97.0,53.0,37.0,26.0,63.0,40.0,15.0,7.0,9.0,0.546391753,,0.698113208,0.590909091,0.192982456,0.58,5.0,5.0,107.0,57.0,46.0,21.0,67.0,34.0,16.0,7.0,10.0,0.807017544,0.42,0.301886792,0.409090909,233.0,261.0,319.0,168.0,-86.0,50.0,0.588162149,0.785266329,0.566110969,0.241174363,0.5466226,,,,,403.1190408,217.9260258,,248.373678,Aziz DougazMaks KasnikowskiR3297107
852,808,2023-7235279R32L,2023-7235279R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,279.0,L,207993.0,,WC,Justin Boulais,U,,CAN,22.0,200277.0,,,Charles Broom,U,,GBR,25.5,7-6(4) 4-6 6-2,3.0,R32,6,143.0,7.0,1.0,101.0,62.0,41.0,21.0,62.0,43.0,15.0,6.0,10.0,0.613861386,,0.661290323,0.538461538,0.352941176,0.413043478,5.0,6.0,114.0,68.0,44.0,27.0,71.0,39.0,15.0,8.0,11.0,0.647058824,0.586956522,0.338709677,0.461538462,583.0,60.0,322.0,166.0,261.0,36.0,0.579700067,0.708830232,0.48035855,0.339675987,0.541988118,,,,,337.5018803,316.5402613,,555.5628169,Justin BoulaisCharles BroomR32101114
853,809,2023-7235279R32W,2023-7235279R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,279.0,W,200277.0,,,Charles Broom,U,,GBR,25.5,207993.0,,WC,Justin Boulais,U,,CAN,22.0,7-6(4) 4-6 6-2,3.0,R32,6,143.0,5.0,6.0,114.0,68.0,44.0,27.0,71.0,39.0,15.0,8.0,11.0,0.596491228,,0.647058824,0.586956522,0.338709677,0.461538462,7.0,1.0,101.0,62.0,41.0,21.0,62.0,43.0,15.0,6.0,10.0,0.661290323,0.538461538,0.352941176,0.413043478,322.0,166.0,583.0,60.0,-261.0,23.0,0.653835937,0.627510613,0.430044893,0.274798066,0.467296062,,,,,555.5628169,103.1886203,,337.5018803,Charles BroomJustin BoulaisR32114101
854,810,2023-7235280R32L,2023-7235280R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,280.0,L,105731.0,,,Steven Diez,R,180.0,CAN,32.6,208119.0,,SE,Liam Draxl,R,,CAN,21.9,6-4 6-7(7) 6-1,3.0,R32,6,140.0,3.0,3.0,95.0,60.0,41.0,15.0,56.0,31.0,15.0,4.0,10.0,0.631578947,,0.683333333,0.428571429,0.305555556,0.428571429,14.0,5.0,93.0,72.0,50.0,12.0,62.0,39.0,14.0,4.0,6.0,0.694444444,0.571428571,0.316666667,0.571428571,265.0,220.0,297.0,185.0,-32.0,15.0,0.674922346,0.747947023,0.505555398,0.346234673,0.57627314,,,,,364.2440111,274.4803333,,369.198126,Steven DiezLiam DraxlR329593
855,811,2023-7235280R32W,2023-7235280R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,280.0,W,208119.0,,SE,Liam Draxl,R,,CAN,21.9,105731.0,,,Steven Diez,R,180.0,CAN,32.6,6-4 6-7(7) 6-1,3.0,R32,6,140.0,14.0,5.0,93.0,72.0,50.0,12.0,62.0,39.0,14.0,4.0,6.0,0.774193548,,0.694444444,0.571428571,0.316666667,0.571428571,3.0,3.0,95.0,60.0,41.0,15.0,56.0,31.0,15.0,4.0,10.0,0.683333333,0.428571429,0.305555556,0.428571429,297.0,185.0,265.0,220.0,32.0,82.0,0.620811589,0.65921209,0.458878128,0.281009721,0.524313292,,,,,369.198126,215.1585597,,364.2440111,Liam DraxlSteven DiezR329395
856,812,2023-7235281R32L,2023-7235281R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,281.0,L,202169.0,,Q,Colin Markes,U,,USA,26.7,202398.0,,,Michael Vrbensky,R,180.0,CZE,23.8,6-4 3-6 6-3,3.0,R32,6,123.0,9.0,5.0,85.0,57.0,39.0,15.0,54.0,33.0,14.0,6.0,9.0,0.670588235,,0.684210526,0.535714286,0.229166667,0.5,8.0,7.0,92.0,48.0,37.0,22.0,59.0,31.0,14.0,7.0,9.0,0.770833333,0.5,0.315789474,0.464285714,745.0,33.0,336.0,152.0,409.0,45.0,0.563173983,0.670254703,0.458631454,0.288288252,0.461423088,,,,,461.8643279,133.1355475,,1143.599425,Colin MarkesMichael VrbenskyR328592
857,813,2023-7235281R32W,2023-7235281R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,281.0,W,202398.0,,,Michael Vrbensky,R,180.0,CZE,23.8,202169.0,,Q,Colin Markes,U,,USA,26.7,6-4 3-6 6-3,3.0,R32,6,123.0,8.0,7.0,92.0,48.0,37.0,22.0,59.0,31.0,14.0,7.0,9.0,0.52173913,,0.770833333,0.5,0.315789474,0.464285714,9.0,5.0,85.0,57.0,39.0,15.0,54.0,33.0,14.0,6.0,9.0,0.684210526,0.535714286,0.229166667,0.5,336.0,152.0,745.0,33.0,-409.0,22.0,0.585303406,0.68890648,0.550081743,0.288310944,0.636728997,,,,,1143.599425,45.05780108,,461.8643279,Michael VrbenskyColin MarkesR329285
858,814,2023-7235282R32L,2023-7235282R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,282.0,L,106291.0,,,Luke Saville,R,188.0,AUS,29.7,200267.0,6.0,,Zizou Bergs,R,185.0,BEL,24.4,6-1 6-1,3.0,R32,6,50.0,3.0,1.0,40.0,30.0,16.0,1.0,17.0,9.0,7.0,2.0,7.0,0.75,,0.533333333,0.1,0.086956522,0.4375,7.0,1.0,39.0,23.0,21.0,9.0,30.0,23.0,7.0,2.0,2.0,0.913043478,0.5625,0.466666667,0.9,308.0,177.0,174.0,358.0,134.0,49.0,0.623998142,0.777899798,0.554057044,0.275307527,0.466628781,,,,,250.9327004,434.4803237,,311.8252244,Luke SavilleZizou BergsR324039
859,815,2023-7235282R32W,2023-7235282R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,282.0,W,200267.0,6.0,,Zizou Bergs,R,185.0,BEL,24.4,106291.0,,,Luke Saville,R,188.0,AUS,29.7,6-1 6-1,3.0,R32,6,50.0,7.0,1.0,39.0,23.0,21.0,9.0,30.0,23.0,7.0,2.0,2.0,0.58974359,,0.913043478,0.5625,0.466666667,0.9,3.0,1.0,40.0,30.0,16.0,1.0,17.0,9.0,7.0,2.0,7.0,0.533333333,0.1,0.086956522,0.4375,174.0,358.0,308.0,177.0,-134.0,50.0,0.603629045,0.67487966,0.491773145,0.237849181,0.466028321,,,,,311.8252244,331.5927365,,250.9327004,Zizou BergsLuke SavilleR323940
860,816,2023-7235283R32L,2023-7235283R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,283.0,L,111761.0,,,Benjamin Lock,R,198.0,ZIM,30.6,212259.0,,Q,Benjamin Thomas George,U,,CAN,,6-1 7-5,3.0,R32,6,100.0,1.0,1.0,54.0,35.0,21.0,4.0,25.0,27.0,9.0,2.0,7.0,0.648148148,,0.6,0.210526316,0.30952381,0.518518519,0.0,2.0,69.0,42.0,29.0,13.0,42.0,29.0,10.0,3.0,5.0,0.69047619,0.481481481,0.4,0.789473684,344.0,149.0,1852.0,1.0,-1508.0,4.0,0.676258993,0.659574468,0.422222222,0.419354839,0.657142857,,,,,1100.0,22.0,,429.4396368,Benjamin LockBenjamin Thomas GeorgeR325469
861,817,2023-7235283R32W,2023-7235283R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,283.0,W,212259.0,,Q,Benjamin Thomas George,U,,CAN,,111761.0,,,Benjamin Lock,R,198.0,ZIM,30.6,6-1 7-5,3.0,R32,6,100.0,0.0,2.0,69.0,42.0,29.0,13.0,42.0,29.0,10.0,3.0,5.0,0.608695652,,0.69047619,0.481481481,0.4,0.789473684,1.0,1.0,54.0,35.0,21.0,4.0,25.0,27.0,9.0,2.0,7.0,0.6,0.210526316,0.30952381,0.518518519,1852.0,1.0,344.0,149.0,1508.0,26.0,0.698861505,0.679674532,0.520936646,0.212732962,0.41942857,,,,,429.4396368,237.744708,,1100.0,Benjamin Thomas GeorgeBenjamin LockR326954
862,818,2023-7235284R32L,2023-7235284R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,284.0,L,208343.0,,,Andrew Paulson,U,,CZE,21.9,210142.0,,LL,Olaf Pieczkowski,U,,POL,19.6,4-6 6-3 6-1,3.0,R32,6,121.0,14.0,7.0,84.0,45.0,32.0,14.0,46.0,29.0,13.0,4.0,9.0,0.535714286,,0.711111111,0.358974359,0.211538462,0.5625,10.0,3.0,84.0,52.0,41.0,14.0,55.0,38.0,13.0,3.0,5.0,0.788461538,0.4375,0.288888889,0.641025641,307.0,178.0,558.0,65.0,-251.0,4.0,0.587412587,0.714285714,0.576271186,0.289473684,0.506849315,,,,,1064.0,13.0,,345.6498755,Andrew PaulsonOlaf PieczkowskiR328484
863,819,2023-7235284R32W,2023-7235284R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,284.0,W,210142.0,,LL,Olaf Pieczkowski,U,,POL,19.6,208343.0,,,Andrew Paulson,U,,CZE,21.9,4-6 6-3 6-1,3.0,R32,6,121.0,10.0,3.0,84.0,52.0,41.0,14.0,55.0,38.0,13.0,3.0,5.0,0.619047619,,0.788461538,0.4375,0.288888889,0.641025641,14.0,7.0,84.0,45.0,32.0,14.0,46.0,29.0,13.0,4.0,9.0,0.711111111,0.358974359,0.211538462,0.5625,558.0,65.0,307.0,178.0,251.0,46.0,0.574500423,0.734596847,0.541570555,0.255690537,0.501536366,,,,,345.6498755,235.3305754,,1064.0,Olaf PieczkowskiAndrew PaulsonR328484
864,820,2023-7235285R32L,2023-7235285R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,285.0,L,211594.0,,Q,Luca Wiedenmann,R,,GER,25.5,136440.0,1.0,,Dominik Koepfer,L,180.0,GER,29.5,5-7 6-2 6-2,3.0,R32,6,97.0,2.0,2.0,73.0,40.0,26.0,17.0,43.0,30.0,14.0,5.0,10.0,0.547945205,,0.65,0.515151515,0.271186441,0.482758621,7.0,6.0,88.0,59.0,43.0,15.0,58.0,30.0,14.0,5.0,7.0,0.728813559,0.517241379,0.35,0.484848485,549.0,66.0,82.0,717.0,467.0,70.0,0.617379382,0.723987022,0.552176571,0.306563042,0.515736194,,,,,213.4034868,835.9297504,,951.0747693,Luca WiedenmannDominik KoepferR327388
865,821,2023-7235285R32W,2023-7235285R32,2023-7235,Drummondville CH,Hard,,,2023-11-13,285.0,W,136440.0,1.0,,Dominik Koepfer,L,180.0,GER,29.5,211594.0,,Q,Luca Wiedenmann,R,,GER,25.5,5-7 6-2 6-2,3.0,R32,6,97.0,7.0,6.0,88.0,59.0,43.0,15.0,58.0,30.0,14.0,5.0,7.0,0.670454545,,0.728813559,0.517241379,0.35,0.484848485,2.0,2.0,73.0,40.0,26.0,17.0,43.0,30.0,14.0,5.0,10.0,0.65,0.515151515,0.271186441,0.482758621,82.0,717.0,549.0,66.0,-467.0,10.0,0.608929588,0.777080473,0.434836632,0.296313416,0.560552029,,,,,951.0747693,39.60611518,,213.4034868,Dominik KoepferLuca WiedenmannR328873
866,822,2023-7397270R32L,2023-7397270R32,2023-7397,Kobe CH,Hard,,,2023-11-13,270.0,L,200216.0,,Q,Giovanni Fonio,U,,ITA,25.5,208278.0,2.0,,Shintaro Mochizuki,R,,JPN,20.4,4-6 6-2 6-3,3.0,R32,6,100.0,2.0,1.0,72.0,39.0,22.0,16.0,38.0,27.0,14.0,2.0,8.0,0.541666667,,0.564102564,0.484848485,0.272727273,0.5,5.0,1.0,74.0,44.0,32.0,15.0,47.0,34.0,13.0,5.0,8.0,0.727272727,0.5,0.435897436,0.515151515,306.0,179.0,137.0,452.0,169.0,70.0,0.571369545,0.687828479,0.496768339,0.310871461,0.495444401,,,,,209.8962758,679.0599659,,414.5475525,Giovanni FonioShintaro MochizukiR327274
867,823,2023-7397270R32W,2023-7397270R32,2023-7397,Kobe CH,Hard,,,2023-11-13,270.0,W,208278.0,2.0,,Shintaro Mochizuki,R,,JPN,20.4,200216.0,,Q,Giovanni Fonio,U,,ITA,25.5,4-6 6-2 6-3,3.0,R32,6,100.0,5.0,1.0,74.0,44.0,32.0,15.0,47.0,34.0,13.0,5.0,8.0,0.594594595,,0.727272727,0.5,0.435897436,0.515151515,2.0,1.0,72.0,39.0,22.0,16.0,38.0,27.0,14.0,2.0,8.0,0.564102564,0.484848485,0.272727273,0.5,137.0,452.0,306.0,179.0,-169.0,46.0,0.653798188,0.715564751,0.511188429,0.255894348,0.536570201,,,,,414.5475525,166.3747165,,209.8962758,Shintaro MochizukiGiovanni FonioR327472
868,824,2023-7397271R32L,2023-7397271R32,2023-7397,Kobe CH,Hard,,,2023-11-13,271.0,L,209928.0,,Q,Kalin Ivanovski,U,,MKD,19.5,105339.0,,LL,Yan Bai,R,185.0,CHN,34.4,6-1 4-0 RET,3.0,R32,6,40.0,1.0,3.0,35.0,20.0,7.0,6.0,13.0,9.0,6.0,3.0,8.0,0.571428571,,0.35,0.4,0.117647059,0.538461538,1.0,2.0,30.0,17.0,15.0,6.0,21.0,22.0,5.0,1.0,1.0,0.882352941,0.461538462,0.65,0.6,330.0,161.0,393.0,119.0,-63.0,36.0,0.609299487,0.675768129,0.495033425,0.353610818,0.509976542,,,,,475.3416892,179.3758572,,505.8538793,Kalin IvanovskiYan BaiR323530
869,825,2023-7397271R32W,2023-7397271R32,2023-7397,Kobe CH,Hard,,,2023-11-13,271.0,W,105339.0,,LL,Yan Bai,R,185.0,CHN,34.4,209928.0,,Q,Kalin Ivanovski,U,,MKD,19.5,6-1 4-0 RET,3.0,R32,6,40.0,1.0,2.0,30.0,17.0,15.0,6.0,21.0,22.0,5.0,1.0,1.0,0.566666667,,0.882352941,0.461538462,0.65,0.6,1.0,3.0,35.0,20.0,7.0,6.0,13.0,9.0,6.0,3.0,8.0,0.35,0.4,0.117647059,0.538461538,393.0,119.0,330.0,161.0,63.0,31.0,0.648164044,0.737297286,0.523820105,0.331090869,0.494449594,,,,,505.8538793,136.2268745,,475.3416892,Yan BaiKalin IvanovskiR323035
870,826,2023-7397272R32L,2023-7397272R32,2023-7397,Kobe CH,Hard,,,2023-11-13,272.0,L,117357.0,,Alt,Omar Jasika,L,183.0,AUS,26.4,111805.0,,,Seong Chan Hong,R,,KOR,26.3,6-3 6-1,3.0,R32,6,85.0,0.0,5.0,57.0,40.0,19.0,4.0,23.0,17.0,8.0,8.0,14.0,0.701754386,,0.475,0.235294118,0.269230769,0.476190476,4.0,1.0,47.0,26.0,19.0,11.0,30.0,34.0,8.0,3.0,5.0,0.730769231,0.523809524,0.525,0.764705882,320.0,168.0,280.0,202.0,40.0,52.0,0.627866469,0.699459462,0.483738833,0.280676603,0.516947293,,,,,336.7717633,356.9637531,,252.2214397,Omar JasikaSeong Chan HongR325747
871,827,2023-7397272R32W,2023-7397272R32,2023-7397,Kobe CH,Hard,,,2023-11-13,272.0,W,111805.0,,,Seong Chan Hong,R,,KOR,26.3,117357.0,,Alt,Omar Jasika,L,183.0,AUS,26.4,6-3 6-1,3.0,R32,6,85.0,4.0,1.0,47.0,26.0,19.0,11.0,30.0,34.0,8.0,3.0,5.0,0.553191489,,0.730769231,0.523809524,0.525,0.764705882,0.0,5.0,57.0,40.0,19.0,4.0,23.0,17.0,8.0,8.0,14.0,0.475,0.235294118,0.269230769,0.476190476,280.0,202.0,320.0,168.0,-40.0,38.0,0.674266688,0.646424556,0.482556094,0.314432588,0.4307349,,,,,252.2214397,278.570558,,336.7717633,Seong Chan HongOmar JasikaR324757
872,828,2023-7397273R32L,2023-7397273R32,2023-7397,Kobe CH,Hard,,,2023-11-13,273.0,L,111187.0,,,Kaichi Uchida,R,180.0,JPN,29.2,200647.0,5.0,,Sho Shimabukuro,U,,JPN,26.2,6-1 7-6(5),3.0,R32,6,90.0,7.0,5.0,70.0,38.0,29.0,10.0,39.0,25.0,10.0,4.0,8.0,0.542857143,,0.763157895,0.3125,0.25,0.46875,9.0,5.0,72.0,40.0,30.0,17.0,47.0,31.0,9.0,5.0,6.0,0.75,0.53125,0.236842105,0.6875,285.0,194.0,155.0,396.0,130.0,56.0,0.564016472,0.756519178,0.491836351,0.275976419,0.492445973,,,,,198.0741965,505.3815381,,216.9696826,Kaichi UchidaSho ShimabukuroR327072
